__time,/effort_control_sim/data.0,/effort_control_sim/layout/data_offset,/joint_states_sim/header/stamp,/joint_states_sim/joint0/position,/joint_states_sim/joint0/velocity,/joint_states_sim/joint1/position,/joint_states_sim/joint1/velocity
1707430407.911519,,,68.542000000,6.688409190,22.000000000,0.207431411,2.053377335
1707430407.913287,0.140529994,0.000000000,,,,,
1707430407.913775,,,68.544000000,6.732409190,22.000000000,0.211685142,2.184366966
1707430407.915268,0.138730661,0.000000000,,,,,
1707430407.915469,,,68.546000000,6.776409190,22.000000000,0.216203561,2.317785582
1707430407.917308,0.136909421,0.000000000,,,,,
1707430407.918328,,,68.548000000,6.820409190,22.000000000,0.220991685,2.453773050
1707430407.919288,0.135066562,0.000000000,,,,,
1707430407.919994,,,68.550000000,6.864409190,22.000000000,0.226054807,2.592467468
1707430407.921340,0.133202373,0.000000000,,,,,
1707430407.922280,,,68.552000000,6.908409190,22.000000000,0.231398495,2.734006563
1707430407.923316,0.131317151,0.000000000,,,,,
1707430407.924525,,,68.554000000,6.952409190,22.000000000,0.237028594,2.878527458
1707430407.925295,0.129411192,0.000000000,,,,,
1707430407.926224,,,68.556000000,6.996409190,22.000000000,0.242951219,3.026166409
1707430407.927271,0.127484798,0.000000000,,,,,
1707430407.928513,,,68.558000000,7.040409190,22.000000000,0.249172761,3.177058485
1707430407.929317,0.125538272,0.000000000,,,,,
1707430407.930789,,,68.560000000,7.084409190,22.000000000,0.255699874,3.331337210
1707430407.931311,0.123571923,0.000000000,,,,,
1707430407.932975,,,68.562000000,7.128409190,22.000000000,0.262539482,3.489134144
1707430407.933336,0.121586060,0.000000000,,,,,
1707430407.935227,,,68.564000000,7.172409190,22.000000000,0.269698766,3.650578411
1707430407.935285,0.119580997,0.000000000,,,,,
1707430407.936921,,,68.566000000,7.216409190,22.000000000,0.277185164,3.815796163
1707430407.937304,0.117557050,0.000000000,,,,,
1707430407.939221,,,68.568000000,7.260409190,22.000000000,0.285006360,3.984909967
1707430407.939285,0.115514541,0.000000000,,,,,
1707430407.941292,0.113453790,0.000000000,,,,,
1707430407.941496,,,68.570000000,7.304409190,22.000000000,0.293170280,4.158038134
1707430407.943197,,,68.572000000,7.348409190,22.000000000,0.301685083,4.335293947
1707430407.943272,0.111375123,0.000000000,,,,,
1707430407.945341,0.109278869,0.000000000,,,,,
1707430407.945503,,,68.574000000,7.392409190,22.000000000,0.310559144,4.516784820
1707430407.947319,0.107165359,0.000000000,,,,,
1707430407.947704,,,68.576000000,7.436409190,22.000000000,0.319801049,4.702611352
1707430407.949335,0.105034926,0.000000000,,,,,
1707430407.950001,,,68.578000000,7.480409190,22.000000000,0.329419573,4.892864463
1707430407.951277,0.102887907,0.000000000,,,,,
1707430407.952212,,,68.580000000,7.524409190,22.000000000,0.339423666,5.087629712
1707430407.953298,0.100724640,0.000000000,,,,,
1707430407.953933,,,68.582000000,7.568409190,22.000000000,0.349822437,5.286980576
1707430407.955277,0.098545468,0.000000000,,,,,
1707430407.956167,,,68.584000000,7.612409190,22.000000000,0.360625129,5.490978890
1707430407.957322,0.096350735,0.000000000,,,,,
1707430407.958427,,,68.586000000,7.656409190,22.000000000,0.371841094,5.699673343
1707430407.959280,0.094140786,0.000000000,,,,,
1707430407.960677,,,68.588000000,7.700409190,22.000000000,0.383479765,5.913097848
1707430407.961380,0.091915972,0.000000000,,,,,
1707430407.962387,,,68.590000000,7.744409190,22.000000000,0.395550624,6.131269774
1707430407.963305,0.089676643,0.000000000,,,,,
1707430407.964642,,,68.592000000,7.788409190,22.000000000,0.408063169,6.354188047
1707430407.965315,0.087423153,0.000000000,,,,,
1707430407.966869,,,68.594000000,7.832409190,22.000000000,0.421026871,6.581831107
1707430407.967278,0.085155858,0.000000000,,,,,
1707430407.969126,,,68.596000000,7.876409190,22.000000000,0.434451134,6.814154730
1707430407.969291,0.082875116,0.000000000,,,,,
1707430407.971282,0.080581287,0.000000000,,,,,
1707430407.971386,,,68.598000000,7.920409190,22.000000000,0.448345246,7.051089716
1707430407.973041,,,68.600000000,7.964409190,22.000000000,0.462718324,7.292539443
1707430407.973294,0.078274733,0.000000000,,,,,
1707430407.975293,0.075955819,0.000000000,,,,,
1707430407.975853,,,68.602000000,8.008409190,22.000000000,0.477579263,7.538377300
1707430407.977277,0.073624911,0.000000000,,,,,
1707430407.977553,,,68.604000000,8.052409190,22.000000000,0.492936661,7.788442201
1707430407.979282,0.071282376,0.000000000,,,,,
1707430407.979815,,,68.606000000,8.096409190,22.000000000,0.508798763,8.042541246
1707430407.981283,0.068928585,0.000000000,,,,,
1707430407.982132,,,68.608000000,8.140409190,22.000000000,0.525173380,8.300441430
1707430407.983286,0.066563909,0.000000000,,,,,
1707430407.983830,,,68.610000000,8.184409190,22.000000000,0.542067814,8.561868561
1707430407.985278,0.064188722,0.000000000,,,,,
1707430407.986114,,,68.612000000,8.228409190,22.000000000,0.559488769,8.826504351
1707430407.987281,0.061803399,0.000000000,,,,,
1707430407.988364,,,68.614000000,8.272409190,22.000000000,0.577442257,9.093983521
1707430407.989282,0.059408316,0.000000000,,,,,
1707430407.990698,,,68.616000000,8.316409190,22.000000000,0.595933508,9.363890981
1707430407.991306,0.057003852,0.000000000,,,,,
1707430407.992410,,,68.618000000,8.360409190,22.000000000,0.614966861,9.635759124
1707430407.993314,0.054590387,0.000000000,,,,,
1707430407.994706,,,68.620000000,8.404409190,22.000000000,0.634545658,9.909065299
1707430407.995277,0.052168301,0.000000000,,,,,
1707430407.996919,,,68.622000000,8.448409190,22.000000000,0.654672133,10.183229533
1707430407.997286,0.049737977,0.000000000,,,,,
1707430407.998672,,,68.624000000,8.492409190,22.000000000,0.675347293,10.457612578
1707430407.999274,0.047299799,0.000000000,,,,,
1707430408.000930,,,68.626000000,8.536409190,22.000000000,0.696570797,10.731514351
1707430408.001325,0.044854152,0.000000000,,,,,
1707430408.003190,,,68.628000000,8.580409190,22.000000000,0.718340836,11.004172874
1707430408.003249,0.042401422,0.000000000,,,,,
1707430408.005298,0.039941996,0.000000000,,,,,
1707430408.005448,,,68.630000000,8.624409190,22.000000000,0.740654006,11.274763787
1707430408.007317,0.037476263,0.000000000,,,,,
1707430408.007818,,,68.632000000,8.668409190,22.000000000,0.763505185,11.542400540
1707430408.009329,0.035004612,0.000000000,,,,,
1707430408.009512,,,68.634000000,8.712409190,22.000000000,0.786887407,11.806133911
1707430408.011290,0.032527433,0.000000000,,,,,
1707430408.011759,,,68.636000000,8.756409190,22.000000000,0.810791743,12.064958203
1707430408.013313,0.030045118,0.000000000,,,,,
1707430408.014011,,,68.638000000,8.800409190,22.000000000,0.835207187,12.317809599
1707430408.015274,0.027558058,0.000000000,,,,,
1707430408.015707,,,68.640000000,8.844409190,22.000000000,0.860120545,12.563571438
1707430408.017277,0.025066647,0.000000000,,,,,
1707430408.018004,,,68.642000000,8.888409190,22.000000000,0.885516336,12.801079100
1707430408.019332,0.022571277,0.000000000,,,,,
1707430408.020303,,,68.644000000,8.932409190,22.000000000,0.911376700,13.029126018
1707430408.021279,0.020072343,0.000000000,,,,,
1707430408.022527,,,68.646000000,8.976409190,22.000000000,0.937681324,13.246470851
1707430408.023297,0.017570239,0.000000000,,,,,
1707430408.024785,,,68.648000000,9.020409190,22.000000000,0.964407381,13.451845803
1707430408.025284,0.015065361,0.000000000,,,,,
1707430408.026481,,,68.650000000,9.064409190,22.000000000,0.991529488,13.643966067
1707430408.027277,0.012558104,0.000000000,,,,,
1707430408.028731,,,68.652000000,9.108409190,22.000000000,1.019019684,13.821540318
1707430408.029278,0.010048864,0.000000000,,,,,
1707430408.030992,,,68.654000000,9.152409190,22.000000000,1.046847426,13.983282147
1707430408.031272,0.007538037,0.000000000,,,,,
1707430408.033309,,,68.656000000,9.196409190,22.000000000,1.074979619,14.127922308
1707430408.033338,0.005026019,0.000000000,,,,,
1707430408.034949,,,68.658000000,9.240409190,22.000000000,1.103380659,14.254221583
1707430408.035286,0.002513208,0.000000000,,,,,
1707430408.037207,,,68.660000000,9.284409190,22.000000000,1.132012510,14.360984069
1707430408.037308,0.000000000,0.000000000,,,,,
1707430408.039290,-0.002513208,0.000000000,,,,,
1707430408.039449,,,68.662000000,9.328409190,22.000000000,1.160834808,14.447070621
1707430408.041416,-0.005026019,0.000000000,,,,,
1707430408.041704,,,68.664000000,9.372404892,21.996857325,1.189806859,14.512751485
1707430408.043287,-0.007538037,0.000000000,,,,,
1707430408.043960,,,68.666000000,9.416364772,21.967487098,1.218896585,14.565912619
1707430408.045339,-0.010048864,0.000000000,,,,,
1707430408.045699,,,68.668000000,9.460254012,21.927535993,1.248068707,14.597630839
1707430408.047300,-0.012558104,0.000000000,,,,,
1707430408.047956,,,68.670000000,9.504051474,21.877014872,1.277278492,14.606292035
1707430408.049283,-0.015065361,0.000000000,,,,,
1707430408.050281,,,68.672000000,9.547735961,21.815862736,1.306478204,14.590485957
1707430408.051352,-0.017570239,0.000000000,,,,,
1707430408.052534,,,68.674000000,9.591286075,21.743947742,1.335617523,14.549012072
1707430408.053312,-0.020072343,0.000000000,,,,,
1707430408.054147,,,68.676000000,9.634680073,21.661069641,1.364643969,14.480882934
1707430408.055277,-0.022571277,0.000000000,,,,,
1707430408.056409,,,68.678000000,9.677895741,21.566963634,1.393503327,14.385325111
1707430408.057290,-0.025066647,0.000000000,,,,,
1707430408.058673,,,68.680000000,9.720910269,21.461305544,1.422140074,14.261777760
1707430408.059284,-0.027558058,0.000000000,,,,,
1707430408.060923,,,68.682000000,9.763700134,21.343718223,1.450497803,14.109888989
1707430408.061388,-0.030045118,0.000000000,,,,,
1707430408.062660,,,68.684000000,9.806241009,21.213779011,1.478519632,13.929510157
1707430408.063325,-0.032527433,0.000000000,,,,,
1707430408.064883,,,68.686000000,9.848507678,21.071028106,1.506148603,13.720688293
1707430408.065282,-0.035004612,0.000000000,,,,,
1707430408.067140,,,68.688000000,9.890473972,20.914977604,1.533328065,13.483656847
1707430408.067289,-0.037476263,0.000000000,,,,,
1707430408.069305,-0.039941996,0.000000000,,,,,
1707430408.069461,,,68.690000000,9.932112724,20.745121015,1.560002033,13.218824943
1707430408.071314,-0.042401422,0.000000000,,,,,
1707430408.071646,,,68.692000000,9.973395742,20.560943007,1.586115526,12.926765385
1707430408.073303,-0.044854152,0.000000000,,,,,
1707430408.073351,,,68.694000000,10.014293803,20.361929149,1.611614881,12.608201589
1707430408.075292,-0.047299799,0.000000000,,,,,
1707430408.076183,,,68.696000000,10.054776666,20.147575424,1.636448038,12.263993685
1707430408.077287,-0.049737977,0.000000000,,,,,
1707430408.077880,,,68.698000000,10.094796666,19.902784805,1.660563471,11.893899586
1707430408.079289,-0.052168301,0.000000000,,,,,
1707430408.080166,,,68.700000000,10.134308865,19.641729831,1.683911636,11.499967754
1707430408.081282,-0.054590387,0.000000000,,,,,
1707430408.082420,,,68.702000000,10.173280252,19.363986294,1.706446248,11.083442963
1707430408.083292,-0.057003852,0.000000000,,,,,
1707430408.084083,,,68.704000000,10.211677012,19.069174014,1.728123594,10.645641995
1707430408.085293,-0.059408316,0.000000000,,,,,
1707430408.086333,,,68.706000000,10.249464629,18.756962392,1.748902663,10.187938337
1707430408.087332,-0.061803399,0.000000000,,,,,
1707430408.088636,,,68.708000000,10.286607983,18.427074816,1.768745239,9.711747345
1707430408.089328,-0.064188722,0.000000000,,,,,
1707430408.090314,,,68.710000000,10.323071466,18.079291905,1.787615969,9.218512059
1707430408.091312,-0.066563909,0.000000000,,,,,
1707430408.092541,,,68.712000000,10.358819098,17.713453601,1.805482406,8.709689814
1707430408.093301,-0.068928585,0.000000000,,,,,
1707430408.094793,,,68.714000000,10.393814647,17.329460163,1.822315023,8.186739787
1707430408.095292,-0.071282376,0.000000000,,,,,
1707430408.097099,,,68.716000000,10.428021747,16.927272138,1.838087200,7.651111573
1707430408.097281,-0.073624911,0.000000000,,,,,
1707430408.099330,-0.075955819,0.000000000,,,,,
1707430408.099342,,,68.718000000,10.461404024,16.506909406,1.852775195,7.104234890
1707430408.100997,,,68.720000000,10.493925205,16.068449410,1.866358098,6.547510446
1707430408.101341,-0.078274733,0.000000000,,,,,
1707430408.103249,,,68.722000000,10.525549239,15.612024704,1.878817756,5.982301996
1707430408.103286,-0.080581287,0.000000000,,,,,
1707430408.105330,-0.082875116,0.000000000,,,,,
1707430408.105544,,,68.724000000,10.556240394,15.137819927,1.890138699,5.409929600
1707430408.107301,-0.085155858,0.000000000,,,,,
1707430408.107767,,,68.726000000,10.585963366,14.646068346,1.900308038,4.831664030
1707430408.109289,-0.087423153,0.000000000,,,,,
1707430408.109473,,,68.728000000,10.614683369,14.137048070,1.909315371,4.248722309
1707430408.111285,-0.089676643,0.000000000,,,,,
1707430408.111723,,,68.730000000,10.642350600,13.597191066,1.917146809,3.657077876
1707430408.113298,-0.091915972,0.000000000,,,,,
1707430408.114005,,,68.732000000,10.668919463,13.040798580,1.923792222,3.063172597
1707430408.115283,-0.094140786,0.000000000,,,,,
1707430408.115704,,,68.734000000,10.694357332,12.468270153,1.929248291,2.468061413
1707430408.117288,-0.096350735,0.000000000,,,,,
1707430408.117961,,,68.736000000,10.718632414,11.880033748,1.933513730,1.872733280
1707430408.119287,-0.098545468,0.000000000,,,,,
1707430408.120229,,,68.738000000,10.741713797,11.276541520,1.936589158,1.278111619
1707430408.121319,-0.100724640,0.000000000,,,,,
1707430408.122506,,,68.740000000,10.763571501,10.658265714,1.938476969,0.685055478
1707430408.123294,-0.102887907,0.000000000,,,,,
1707430408.124731,,,68.742000000,10.784176505,10.025694707,1.939181202,0.094361379
1707430408.125290,-0.105034926,0.000000000,,,,,
1707430408.126995,,,68.744000000,10.803500782,9.379329189,1.938707423,-0.493234201
1707430408.127288,-0.107165359,0.000000000,,,,,
1707430408.128678,,,68.746000000,10.821517314,8.719678504,1.937062605,-1.077051705
1707430408.129296,-0.109278869,0.000000000,,,,,
1707430408.130943,,,68.748000000,10.838200111,8.047257109,1.934255021,-1.656464727
1707430408.131287,-0.111375123,0.000000000,,,,,
1707430408.133268,,,68.750000000,10.853524212,7.362581155,1.930294140,-2.230895572
1707430408.133304,-0.113453790,0.000000000,,,,,
1707430408.134932,,,68.752000000,10.867465689,6.666165153,1.925190536,-2.799810088
1707430408.135381,-0.115514541,0.000000000,,,,,
1707430408.137200,,,68.754000000,10.880001636,5.958518702,1.918955810,-3.362711721
1707430408.137303,-0.117557050,0.000000000,,,,,
1707430408.139312,-0.119580997,0.000000000,,,,,
1707430408.139429,,,68.756000000,10.891110159,5.240143237,1.911602517,-3.919134714
1707430408.141307,-0.121586060,0.000000000,,,,,
1707430408.141788,,,68.758000000,10.900770353,4.511528777,1.903144119,-4.468636377
1707430408.143289,-0.123571923,0.000000000,,,,,
1707430408.143482,,,68.760000000,10.908962280,3.773150633,1.893594944,-5.010788344
1707430408.145295,-0.125538272,0.000000000,,,,,
1707430408.145748,,,68.762000000,10.915653301,3.013358090,1.882965320,-5.549448955
1707430408.147317,-0.127484798,0.000000000,,,,,
1707430408.147994,,,68.764000000,10.920814888,2.244852688,1.871267835,-6.079665080
1707430408.149333,-0.129411192,0.000000000,,,,,
1707430408.149764,,,68.766000000,10.924430086,1.468050431,1.858519877,-6.600992072
1707430408.151299,-0.131317151,0.000000000,,,,,
1707430408.152000,,,68.768000000,10.926482744,0.683337398,1.844739756,-7.112952291
1707430408.153390,-0.133202373,0.000000000,,,,,
1707430408.154287,,,68.770000000,10.926957441,-0.108934299,1.829946789,-7.615019907
1707430408.155294,-0.135066562,0.000000000,,,,,
1707430408.156452,,,68.772000000,10.925839420,-0.908450778,1.814161417,-8.106604468
1707430408.157310,-0.136909421,0.000000000,,,,,
1707430408.159013,,,68.774000000,10.923114504,-1.714940890,1.797405346,-8.587033331
1707430408.159294,-0.138730661,0.000000000,,,,,
1707430408.160743,,,68.776000000,10.918769006,-2.528180949,1.779701744,-9.055533037
1707430408.161334,-0.140529994,0.000000000,,,,,
1707430408.162986,,,68.778000000,10.912789629,-3.347999675,1.761075452,-9.511209814
1707430408.163289,-0.142307135,0.000000000,,,,,
1707430408.165240,,,68.780000000,10.905163351,-4.174283313,1.741553257,-9.953029402
1707430408.165280,-0.144061805,0.000000000,,,,,
1707430408.166971,,,68.782000000,10.895877313,-5.006980867,1.721164190,-10.379796484
1707430408.167317,-0.145793725,0.000000000,,,,,
1707430408.169187,,,68.784000000,10.884918678,-5.846109342,1.699939875,-10.790134049
1707430408.169296,-0.147502623,0.000000000,,,,,
1707430408.171306,-0.149188229,0.000000000,,,,,
1707430408.171439,,,68.786000000,10.872274495,-6.691758889,1.677914913,-11.182463111
1707430408.173310,-0.150850276,0.000000000,,,,,
1707430408.173697,,,68.788000000,10.857931547,-7.544097661,1.655127308,-11.554983245
1707430408.175303,-0.152488502,0.000000000,,,,,
1707430408.175400,,,68.790000000,10.841876187,-8.403376195,1.631618934,-11.905654527
1707430408.177305,-0.154102649,0.000000000,,,,,
1707430408.177696,,,68.792000000,10.824083172,-9.279706039,1.607435349,-12.232746253
1707430408.179296,-0.155692460,0.000000000,,,,,
1707430408.179918,,,68.794000000,10.804529105,-10.163586247,1.582627533,-12.532857846
1707430408.181309,-0.157257686,0.000000000,,,,,
1707430408.182148,,,68.796000000,10.783198316,-11.055537003,1.557252616,-12.803128808
1707430408.183288,-0.158798080,0.000000000,,,,,
1707430408.183887,,,68.798000000,10.760073990,-11.956168384,1.531373773,-13.040411079
1707430408.185294,-0.160313397,0.000000000,,,,,
1707430408.186095,,,68.800000000,10.735137997,-12.866177516,1.505060799,-13.241269518
1707430408.187290,-0.161803399,0.000000000,,,,,
1707430408.188357,,,68.802000000,10.708370718,-13.786343088,1.478390676,-13.401988977
1707430408.189316,-0.163267850,0.000000000,,,,,
1707430408.190639,,,68.804000000,10.679750891,-14.717516787,1.451448116,-13.518588997
1707430408.191380,-0.164706520,0.000000000,,,,,
1707430408.192334,,,68.806000000,10.649255484,-15.660611266,1.424326070,-13.586847084
1707430408.193301,-0.166119180,0.000000000,,,,,
1707430408.194587,,,68.808000000,10.616859581,-16.616584309,1.397126175,-13.602331465
1707430408.195291,-0.167505608,0.000000000,,,,,
1707430408.196841,,,68.810000000,10.582536324,-17.586418951,1.369959128,-13.560444020
1707430408.197286,-0.168865585,0.000000000,,,,,
1707430408.198578,,,68.812000000,10.546256878,-18.571099466,1.342944955,-13.456473841
1707430408.199292,-0.170198896,0.000000000,,,,,
1707430408.200828,,,68.814000000,10.507990469,-19.571583290,1.316213174,-13.285661497
1707430408.201288,-0.171505331,0.000000000,,,,,
1707430408.203078,,,68.816000000,10.467704466,-20.588769174,1.289902801,-13.043273681
1707430408.203296,-0.172784683,0.000000000,,,,,
1707430408.205339,-0.174036751,0.000000000,,,,,
1707430408.205358,,,68.818000000,10.425364541,-21.623462099,1.264162212,-12.724687378
1707430408.207307,-0.175261336,0.000000000,,,,,
1707430408.207589,,,68.820000000,10.381454499,-22.000000000,1.238960809,-12.573300880
1707430408.209300,-0.176458245,0.000000000,,,,,
1707430408.209335,,,68.822000000,10.337454499,-22.000000000,1.213860470,-12.529177740
1707430408.211313,-0.177627290,0.000000000,,,,,
1707430408.211677,,,68.824000000,10.293454499,-22.000000000,1.188871249,-12.464828056
1707430408.213301,-0.178768285,0.000000000,,,,,
1707430408.213950,,,68.826000000,10.249454499,-22.000000000,1.164032773,-12.380995031
1707430408.215328,-0.179881050,0.000000000,,,,,
1707430408.215653,,,68.828000000,10.205454499,-22.000000000,1.139383112,-12.278484330
1707430408.217311,-0.180965410,0.000000000,,,,,
1707430408.217940,,,68.830000000,10.161454499,-22.000000000,1.114958664,-12.158154168
1707430408.219312,-0.182021194,0.000000000,,,,,
1707430408.220199,,,68.832000000,10.117454499,-22.000000000,1.090794059,-12.020907156
1707430408.221370,-0.183048235,0.000000000,,,,,
1707430408.222405,,,68.834000000,10.073454499,-22.000000000,1.066922081,-11.867680668
1707430408.223296,-0.184046369,0.000000000,,,,,
1707430408.224670,,,68.836000000,10.029454499,-22.000000000,1.043373609,-11.699437576
1707430408.225309,-0.185015441,0.000000000,,,,,
1707430408.226933,,,68.838000000,9.985454499,-22.000000000,1.020177577,-11.517157192
1707430408.227296,-0.185955297,0.000000000,,,,,
1707430408.229185,,,68.840000000,9.941454499,-22.000000000,0.997360950,-11.321826544
1707430408.229285,-0.186865788,0.000000000,,,,,
1707430408.230879,,,68.842000000,9.897454499,-22.000000000,0.974948717,-11.114432107
1707430408.231291,-0.187746772,0.000000000,,,,,
1707430408.233125,,,68.844000000,9.853454499,-22.000000000,0.952963903,-10.895952097
1707430408.233289,-0.188598107,0.000000000,,,,,
1707430408.235290,-0.189419661,0.000000000,,,,,
1707430408.235375,,,68.846000000,9.809454499,-22.000000000,0.931427594,-10.667349399
1707430408.237323,-0.190211303,0.000000000,,,,,
1707430408.237687,,,68.848000000,9.765454499,-22.000000000,0.910358972,-10.429565185
1707430408.239296,-0.190972909,0.000000000,,,,,
1707430408.239316,,,68.850000000,9.721454499,-22.000000000,0.889775367,-10.183513270
1707430408.241317,-0.191704358,0.000000000,,,,,
1707430408.241729,,,68.852000000,9.677454499,-22.000000000,0.869692317,-9.930075212
1707430408.243305,-0.192405534,0.000000000,,,,,
1707430408.244120,,,68.854000000,9.633454499,-22.000000000,0.850123637,-9.670096545
1707430408.245373,-0.193076328,0.000000000,,,,,
1707430408.246342,,,68.856000000,9.589454499,-22.000000000,0.831081495,-9.404382214
1707430408.247300,-0.193716632,0.000000000,,,,,
1707430408.248038,,,68.858000000,9.545454499,-22.000000000,0.812576498,-9.133695030
1707430408.249316,-0.194326347,0.000000000,,,,,
1707430408.250339,,,68.860000000,9.501454499,-22.000000000,0.794617776,-8.858753247
1707430408.251307,-0.194905375,0.000000000,,,,,
1707430408.252600,,,68.862000000,9.457454499,-22.000000000,0.777213074,-8.580229157
1707430408.253320,-0.195453625,0.000000000,,,,,
1707430408.254900,,,68.864000000,9.413454499,-22.000000000,0.760368845,-8.298748259
1707430408.255299,-0.195971010,0.000000000,,,,,
1707430408.256606,,,68.866000000,9.369454499,-22.000000000,0.744090345,-8.014888949
1707430408.257337,-0.196457450,0.000000000,,,,,
1707430408.258868,,,68.868000000,9.325454499,-22.000000000,0.728381725,-7.729182665
1707430408.259472,-0.196912867,0.000000000,,,,,
1707430408.261198,,,68.870000000,9.281454499,-22.000000000,0.713246126,-7.442114456
1707430408.261323,-0.197337189,0.000000000,,,,,
1707430408.263310,-0.197730349,0.000000000,,,,,
1707430408.263430,,,68.872000000,9.237454499,-22.000000000,0.698685768,-7.154123878
1707430408.265123,,,68.874000000,9.193454499,-22.000000000,0.684702047,-6.865606209
1707430408.265302,-0.198092285,0.000000000,,,,,
1707430408.267317,-0.198422940,0.000000000,,,,,
1707430408.267366,,,68.876000000,9.149454499,-22.000000000,0.671295611,-6.576913891
1707430408.269343,-0.198722262,0.000000000,,,,,
1707430408.269655,,,68.878000000,9.105454499,-22.000000000,0.658466454,-6.288358178
1707430408.271344,-0.198990203,0.000000000,,,,,
1707430408.271874,,,68.880000000,9.061454499,-22.000000000,0.646213991,-6.000210941
1707430408.273307,-0.199226722,0.000000000,,,,,
1707430408.273575,,,68.882000000,9.017454499,-22.000000000,0.634537134,-5.712706758
1707430408.275329,-0.199431780,0.000000000,,,,,
1707430408.275862,,,68.884000000,8.973454499,-22.000000000,0.623434368,-5.426044348
1707430408.277312,-0.199605346,0.000000000,,,,,
1707430408.278118,,,68.886000000,8.929454499,-22.000000000,0.612903819,-5.140389199
1707430408.279315,-0.199747391,0.000000000,,,,,
1707430408.280389,,,68.888000000,8.885454499,-22.000000000,0.602943315,-4.855875431
1707430408.281310,-0.199857895,0.000000000,,,,,
1707430408.282084,,,68.890000000,8.841454499,-22.000000000,0.593550452,-4.572607867
1707430408.283304,-0.199936838,0.000000000,,,,,
1707430408.284398,,,68.892000000,8.797454499,-22.000000000,0.584722645,-4.290664075
1707430408.285300,-0.199984209,0.000000000,,,,,
1707430408.286579,,,68.894000000,8.753454499,-22.000000000,0.576457184,-4.010096388
1707430408.287307,-0.200000000,0.000000000,,,,,
1707430408.288838,,,68.896000000,8.709454499,-22.000000000,0.568751281,-3.730933869
1707430408.289307,-0.199984209,0.000000000,,,,,
1707430408.291105,,,68.898000000,8.665454499,-22.000000000,0.561602113,-3.453184229
1707430408.291318,-0.199936838,0.000000000,,,,,
1707430408.292861,,,68.900000000,8.621454499,-22.000000000,0.555006865,-3.176835676
1707430408.293317,-0.199857895,0.000000000,,,,,
1707430408.295119,,,68.902000000,8.577454499,-22.000000000,0.548962764,-2.901858709
1707430408.295316,-0.199747391,0.000000000,,,,,
1707430408.297344,-0.199605346,0.000000000,,,,,
1707430408.297365,,,68.904000000,8.533454499,-22.000000000,0.543467117,-2.628207836
1707430408.299096,,,68.906000000,8.489454499,-22.000000000,0.538517336,-2.355823227
1707430408.299301,-0.199431780,0.000000000,,,,,
1707430408.301334,-0.199226722,0.000000000,,,,,
1707430408.301367,,,68.908000000,8.445454499,-22.000000000,0.534110969,-2.084632308
1707430408.303328,-0.198990203,0.000000000,,,,,
1707430408.303597,,,68.910000000,8.401454499,-22.000000000,0.530245720,-1.814551278
1707430408.305361,-0.198722262,0.000000000,,,,,
1707430408.305853,,,68.912000000,8.357454499,-22.000000000,0.526919474,-1.545486576
1707430408.307333,-0.198422940,0.000000000,,,,,
1707430408.308151,,,68.914000000,8.313454499,-22.000000000,0.524130312,-1.277336091
1707430408.309441,-0.198092285,0.000000000,,,,,
1707430408.310500,,,68.916000000,8.269454499,-22.000000000,0.521876526,-1.009991097
1707430408.311306,-0.197730349,0.000000000,,,,,
1707430408.312196,,,68.918000000,8.225454499,-22.000000000,0.520156633,-0.743337012
1707430408.313306,-0.197337189,0.000000000,,,,,
1707430408.314522,,,68.920000000,8.181454499,-22.000000000,0.518969385,-0.477254850
1707430408.315346,-0.196912867,0.000000000,,,,,
1707430408.316785,,,68.922000000,8.137454499,-22.000000000,0.518313776,-0.211622465
1707430408.317327,-0.196457450,0.000000000,,,,,
1707430408.318510,,,68.924000000,8.093454499,-22.000000000,0.518189044,0.053684228
1707430408.319300,-0.195971010,0.000000000,,,,,
1707430408.320814,,,68.926000000,8.049454499,-22.000000000,0.518594679,0.318790052
1707430408.321342,-0.195453625,0.000000000,,,,,
1707430408.323073,,,68.928000000,8.005454499,-22.000000000,0.519530420,0.583819378
1707430408.323307,-0.194905375,0.000000000,,,,,
1707430408.325309,-0.194326347,0.000000000,,,,,
1707430408.325330,,,68.930000000,7.961454499,-22.000000000,0.520996251,0.848894935
1707430408.327311,-0.193716632,0.000000000,,,,,
1707430408.327580,,,68.932000000,7.917454499,-22.000000000,0.522992401,1.114136614
1707430408.329320,-0.193076328,0.000000000,,,,,
1707430408.329333,,,68.934000000,7.873454499,-22.000000000,0.525519333,1.379660270
1707430408.331309,-0.192405534,0.000000000,,,,,
1707430408.331528,,,68.936000000,7.829454499,-22.000000000,0.528577736,1.645576496
1707430408.333405,-0.191704358,0.000000000,,,,,
1707430408.333860,,,68.938000000,7.785454499,-22.000000000,0.532168514,1.911989375
1707430408.335301,-0.190972909,0.000000000,,,,,
1707430408.335489,,,68.940000000,7.741454499,-22.000000000,0.536292770,2.178995209
1707430408.337301,-0.190211303,0.000000000,,,,,
1707430408.337745,,,68.942000000,7.697454499,-22.000000000,0.540951790,2.446681742
1707430408.339300,-0.189419661,0.000000000,,,,,
1707430408.340012,,,68.944000000,7.653454499,-22.000000000,0.546147022,2.715125193
1707430408.341347,-0.188598107,0.000000000,,,,,
1707430408.342276,,,68.946000000,7.609454499,-22.000000000,0.551880057,2.984390451
1707430408.343313,-0.187746772,0.000000000,,,,,
