__time,/dynamic_joint_states/header/stamp,/dynamic_joint_states/interface_values.1/values.0,/dynamic_joint_states/interface_values.1/values.1,/dynamic_joint_states/interface_values.1/values.7,/dynamic_joint_states/interface_values.2/values.0,/dynamic_joint_states/interface_values.2/values.1,/dynamic_joint_states/interface_values.2/values.7,/effort_control/data.0,/effort_control/layout/data_offset,/joint_states/header/stamp,/joint_states/joint0/effort,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity,/parameter_events/new_parameters.0/value/bool_value,/parameter_events/new_parameters.0/value/double_value,/parameter_events/new_parameters.0/value/integer_value,/parameter_events/new_parameters.0/value/type,/parameter_events/stamp/nanosec,/parameter_events/stamp/sec,/tf/arm1/arm2/header/stamp,/tf/arm1/arm2/rotation/w,/tf/arm1/arm2/rotation/x,/tf/arm1/arm2/rotation/y,/tf/arm1/arm2/rotation/z,/tf/arm1/arm2/translation/x,/tf/arm1/arm2/translation/y,/tf/arm1/arm2/translation/z,/tf/base_link/arm1/header/stamp,/tf/base_link/arm1/rotation/w,/tf/base_link/arm1/rotation/x,/tf/base_link/arm1/rotation/y,/tf/base_link/arm1/rotation/z,/tf/base_link/arm1/translation/x,/tf/base_link/arm1/translation/y,/tf/base_link/arm1/translation/z
1699470938.639758,1699470938.639388800,0.000000000,21.859227725,214.579488375,0.000000000,1.821602560,-1.277398720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.641651,1699470938.641412258,0.000000000,22.434470521,214.624932556,0.000000000,1.629854962,-1.274162979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.641831,,,,,,,,,,1699470938.641412258,0.000000000,214.624932556,22.434470521,0.000000000,-1.274162979,1.629854962,,,,,,,,,,,,,,,,,,,,,,
1699470938.643415,1699470938.643179178,0.000000000,22.338596722,214.666613690,0.000000000,2.109223958,-1.269848658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.643636,,,,,,,,,,1699470938.643179178,0.000000000,214.666613690,22.338596722,0.000000000,-1.269848658,2.109223958,,,,,,,,,,,,,,,,,,,,,,
1699470938.645943,1699470938.645388603,0.000000000,21.955101525,214.713208356,0.000000000,1.629854962,-1.267140223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.646049,,,,,,,,,,1699470938.645388603,0.000000000,214.713208356,21.955101525,0.000000000,-1.267140223,1.629854962,,,,,,,,,,,,,,,,,,,,,,
1699470938.646123,,,,,,,,,,,,,,,,,,,,,,,1699470938.645388603,0.592025746,0.805919051,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699470938.645388603,0.856444433,0.000000000,0.000000000,0.516239221,0.000000000,0.000000000,0.199000000
1699470938.647654,,,,,,,,,,1699470938.647435188,0.000000000,214.757142525,22.050975324,0.000000000,-1.264647505,1.246359765,,,,,,,,,,,,,,,,,,,,,,
1699470938.647820,1699470938.647435188,0.000000000,22.050975324,214.757142525,0.000000000,1.246359765,-1.264647505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.649683,1699470938.649409533,0.000000000,22.050975324,214.801532094,0.000000000,1.917476359,-1.260357152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.649933,,,,,,,,,,1699470938.649409533,0.000000000,214.801532094,22.050975324,0.000000000,-1.260357152,1.917476359,,,,,,,,,,,,,,,,,,,,,,
1699470938.651534,1699470938.651283026,0.000000000,21.859227725,214.842446238,0.000000000,1.438107363,-1.258691345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.651563,,,,,,,,,,1699470938.651283026,0.000000000,214.842446238,21.859227725,0.000000000,-1.258691345,1.438107363,,,,,,,,,,,,,,,,,,,,,,
1699470938.653829,,,,,,,,,,1699470938.653282881,0.000000000,214.885829132,21.763353926,0.000000000,-1.257073474,1.054612166,,,,,,,,,,,,,,,,,,,,,,
1699470938.653892,1699470938.653282881,0.000000000,21.763353926,214.885829132,0.000000000,1.054612166,-1.257073474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.655509,,,,,,,,,,1699470938.655282736,0.000000000,214.929044247,21.763353926,0.000000000,-1.254568771,1.150485965,,,,,,,,,,,,,,,,,,,,,,
1699470938.655751,1699470938.655282736,0.000000000,21.763353926,214.929044247,0.000000000,1.150485965,-1.254568771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.657539,1699470938.657410383,0.000000000,21.667480127,214.975039702,0.000000000,1.054612166,-1.252495501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.657745,,,,,,,,,,1699470938.657410383,0.000000000,214.975039702,21.667480127,0.000000000,-1.252495501,1.054612166,,,,,,,,,,,,,,,,,,,,,,
1699470938.660011,1699470938.659394026,0.000000000,21.763353926,215.018686249,0.000000000,0.575243170,-1.251968195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.660047,,,,,,,,,,1699470938.659394026,0.000000000,215.018686249,21.763353926,0.000000000,-1.251968195,0.575243170,,,,,,,,,,,,,,,,,,,,,,
1699470938.661697,,,,,,,,,,1699470938.661407709,0.000000000,215.062644386,21.859227725,0.000000000,-1.250110640,0.766990768,,,,,,,,,,,,,,,,,,,,,,
1699470938.661821,1699470938.661407709,0.000000000,21.859227725,215.062644386,0.000000000,0.766990768,-1.250110640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.663667,1699470938.663326979,0.000000000,21.859227725,215.106099186,0.000000000,0.671116969,-1.248972138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.663949,,,,,,,,,,1699470938.663326979,0.000000000,215.106099186,21.859227725,0.000000000,-1.248972138,0.671116969,,,,,,,,,,,,,,,,,,,,,,
1699470938.665414,1699470938.665282011,0.000000000,21.667480127,215.146629834,0.000000000,0.383495571,-1.248780391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.665684,,,,,,,,,,1699470938.665282011,0.000000000,215.146629834,21.667480127,0.000000000,-1.248780391,0.383495571,,,,,,,,,,,,,,,,,,,,,,
1699470938.667532,,,,,,,,,,1699470938.667326450,0.000000000,215.193248469,21.859227725,0.000000000,-1.248229116,0.287621772,,,,,,,,,,,,,,,,,,,,,,
1699470938.667839,1699470938.667326450,0.000000000,21.859227725,215.193248469,0.000000000,0.287621772,-1.248229116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.669655,1699470938.669391394,0.000000000,22.050975324,215.237590101,0.000000000,0.383495571,-1.247150536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.669945,,,,,,,,,,1699470938.669391394,0.000000000,215.237590101,22.050975324,0.000000000,-1.247150536,0.383495571,,,,,,,,,,,,,,,,,,,,,,
1699470938.671475,1699470938.671200752,0.000000000,22.050975324,215.278911709,0.000000000,0.191747973,-1.247294347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.671772,,,,,,,,,,1699470938.671200752,0.000000000,215.278911709,22.050975324,0.000000000,-1.247294347,0.191747973,,,,,,,,,,,,,,,,,,,,,,
1699470938.673572,,,,,,,,,,1699470938.673385620,0.000000000,215.324931132,21.763353926,0.000000000,-1.247306331,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470938.673811,1699470938.673385620,0.000000000,21.763353926,215.324931132,0.000000000,0.000000000,-1.247306331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.675579,1699470938.675396681,0.000000000,21.859227725,215.368505774,0.000000000,0.000000000,-1.247306331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.675838,,,,,,,,,,1699470938.675396681,0.000000000,215.368505774,21.859227725,0.000000000,-1.247306331,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470938.677411,1699470938.677286148,0.000000000,22.146849123,215.410498498,0.000000000,-0.287621421,-1.248169195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.677604,,,,,,,,,,1699470938.677286148,0.000000000,215.410498498,22.146849123,0.000000000,-1.248169195,-0.287621421,,,,,,,,,,,,,,,,,,,,,,
1699470938.679836,1699470938.679320335,0.000000000,22.242722922,215.457572534,0.000000000,-0.479369043,-1.249271744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.679866,,,,,,,,,,1699470938.679320335,0.000000000,215.457572534,22.242722922,0.000000000,-1.249271744,-0.479369043,,,,,,,,,,,,,,,,,,,,,,
1699470938.681600,1699470938.681406260,0.000000000,21.955101525,215.501410828,0.000000000,-0.479369043,-1.250410245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.681618,,,,,,,,,,1699470938.681406260,0.000000000,215.501410828,21.955101525,0.000000000,-1.250410245,-0.479369043,,,,,,,,,,,,,,,,,,,,,,
1699470938.683468,,,,,,,,,,1699470938.683287144,0.000000000,215.542109256,21.763353926,0.000000000,-1.252627327,-0.862864287,,,,,,,,,,,,,,,,,,,,,,
1699470938.683533,1699470938.683287144,0.000000000,21.763353926,215.542109256,0.000000000,-0.862864287,-1.252627327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.685863,,,,,,,,,,1699470938.685404062,0.000000000,215.588823765,21.955101525,0.000000000,-1.254017497,-0.671116688,,,,,,,,,,,,,,,,,,,,,,
1699470938.686003,1699470938.685404062,0.000000000,21.955101525,215.588823765,0.000000000,-0.671116688,-1.254017497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.687551,,,,,,,,,,1699470938.687190771,0.000000000,215.632757933,22.050975324,0.000000000,-1.256438311,-1.054611885,,,,,,,,,,,,,,,,,,,,,,
1699470938.687794,1699470938.687190771,0.000000000,22.050975324,215.632757933,0.000000000,-1.054611885,-1.256438311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.690231,1699470938.689710617,0.000000000,21.859227725,215.679376568,0.000000000,-1.342233283,-1.259458335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.690315,,,,,,,,,,1699470938.689710617,0.000000000,215.679376568,21.859227725,0.000000000,-1.259458335,-1.342233283,,,,,,,,,,,,,,,,,,,,,,
1699470938.691967,,,,,,,,,,1699470938.691531181,0.000000000,215.722088346,21.571606328,0.000000000,-1.261088190,-0.958738086,,,,,,,,,,,,,,,,,,,,,,
1699470938.691997,1699470938.691531181,0.000000000,21.571606328,215.722088346,0.000000000,-0.958738086,-1.261088190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.693697,,,,,,,,,,1699470938.693408489,0.000000000,215.762187562,21.475732528,0.000000000,-1.264240041,-1.342233283,,,,,,,,,,,,,,,,,,,,,,
1699470938.693865,1699470938.693408489,0.000000000,21.475732528,215.762187562,0.000000000,-1.342233283,-1.264240041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.695707,1699470938.695434093,0.000000000,21.763353926,215.805810141,0.000000000,-1.725728574,-1.267811340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.695965,,,,,,,,,,1699470938.695434093,0.000000000,215.805810141,21.763353926,0.000000000,-1.267811340,-1.725728574,,,,,,,,,,,,,,,,,,,,,,
1699470938.696003,,,,,,,,,,,,,,,,,,,,,,,1699470938.695434093,0.592296145,0.805720346,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699470938.695434093,0.463588993,0.000000000,0.000000000,0.886050363,0.000000000,0.000000000,0.199000000
1699470938.698097,1699470938.697601080,0.000000000,21.763353926,215.849097161,0.000000000,-1.246359577,-1.270292075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.698209,,,,,,,,,,1699470938.697601080,0.000000000,215.849097161,21.763353926,0.000000000,-1.270292075,-1.246359577,,,,,,,,,,,,,,,,,,,,,,
1699470938.699860,,,,,,,,,,1699470938.699405909,0.000000000,215.891737034,21.379858729,0.000000000,-1.274258853,-1.821602373,,,,,,,,,,,,,,,,,,,,,,
1699470938.699905,1699470938.699405909,0.000000000,21.379858729,215.891737034,0.000000000,-1.821602373,-1.274258853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.701545,,,,,,,,,,1699470938.701330662,0.000000000,215.932195777,21.475732528,0.000000000,-1.278848811,-2.109223771,,,,,,,,,,,,,,,,,,,,,,
1699470938.701753,1699470938.701330662,0.000000000,21.475732528,215.932195777,0.000000000,-2.109223771,-1.278848811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.703656,1699470938.703267813,0.000000000,21.763353926,215.978790443,0.000000000,-2.013349971,-1.282264315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.703733,,,,,,,,,,1699470938.703267813,0.000000000,215.978790443,21.763353926,0.000000000,-1.282264315,-2.013349971,,,,,,,,,,,,,,,,,,,,,,
1699470938.706079,1699470938.705410242,0.000000000,22.050975324,216.023180012,0.000000000,-1.917476172,-1.286135220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.706125,,,,,,,,,,1699470938.705410242,0.000000000,216.023180012,22.050975324,0.000000000,-1.286135220,-1.917476172,,,,,,,,,,,,,,,,,,,,,,
1699470938.707848,,,,,,,,,,1699470938.707447529,0.000000000,216.066299254,21.859227725,0.000000000,-1.291276452,-2.300971369,,,,,,,,,,,,,,,,,,,,,,
1699470938.707949,1699470938.707447529,0.000000000,21.859227725,216.066299254,0.000000000,-2.300971369,-1.291276452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.709730,1699470938.709317684,0.000000000,21.667480127,216.109706116,0.000000000,-2.109223771,-1.295267199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.710019,,,,,,,,,,1699470938.709317684,0.000000000,216.109706116,21.667480127,0.000000000,-1.295267199,-2.109223771,,,,,,,,,,,,,,,,,,,,,,
1699470938.711518,1699470938.711249352,0.000000000,21.859227725,216.151003755,0.000000000,-2.205097570,-1.299881126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.711691,,,,,,,,,,1699470938.711249352,0.000000000,216.151003755,21.859227725,0.000000000,-1.299881126,-2.205097570,,,,,,,,,,,,,,,,,,,,,,
1699470938.713926,1699470938.713243246,0.000000000,22.050975324,216.195105703,0.000000000,-2.492718968,-1.304806642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.713947,,,,,,,,,,1699470938.713243246,0.000000000,216.195105703,22.050975324,0.000000000,-1.304806642,-2.492718968,,,,,,,,,,,,,,,,,,,,,,
1699470938.715617,,,,,,,,,,1699470938.715179920,0.000000000,216.239063840,21.955101525,0.000000000,-1.309744143,-2.396845168,,,,,,,,,,,,,,,,,,,,,,
1699470938.715757,1699470938.715179920,0.000000000,21.955101525,216.239063840,0.000000000,-2.396845168,-1.309744143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.717592,1699470938.717301130,0.000000000,21.763353926,216.285083263,0.000000000,-2.588592767,-1.315532524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.717806,,,,,,,,,,1699470938.717301130,0.000000000,216.285083263,21.763353926,0.000000000,-1.315532524,-2.588592767,,,,,,,,,,,,,,,,,,,,,,
1699470938.720031,1699470938.719402075,0.000000000,21.763353926,216.328370284,0.000000000,-2.588592767,-1.320589866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.720052,,,,,,,,,,1699470938.719402075,0.000000000,216.328370284,21.763353926,0.000000000,-1.320589866,-2.588592767,,,,,,,,,,,,,,,,,,,,,,
1699470938.721697,,,,,,,,,,1699470938.721301794,0.000000000,216.372208578,21.859227725,0.000000000,-1.325647209,-2.588592767,,,,,,,,,,,,,,,,,,,,,,
1699470938.721820,1699470938.721301794,0.000000000,21.859227725,216.372208578,0.000000000,-2.588592767,-1.325647209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.723616,1699470938.723302126,0.000000000,21.571606328,216.414992261,0.000000000,-2.876214165,-1.331555432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.723967,,,,,,,,,,1699470938.723302126,0.000000000,216.414992261,21.571606328,0.000000000,-1.331555432,-2.876214165,,,,,,,,,,,,,,,,,,,,,,
1699470938.725654,,,,,,,,,,1699470938.725301266,0.000000000,216.458590872,21.763353926,0.000000000,-1.337475639,-2.972087964,,,,,,,,,,,,,,,,,,,,,,
1699470938.725953,1699470938.725301266,0.000000000,21.763353926,216.458590872,0.000000000,-2.972087964,-1.337475639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.727794,1699470938.727446079,0.000000000,21.571606328,216.501350586,0.000000000,-2.492718968,-1.341981708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.727813,,,,,,,,,,1699470938.727446079,0.000000000,216.501350586,21.571606328,0.000000000,-1.341981708,-2.492718968,,,,,,,,,,,,,,,,,,,,,,
1699470938.729621,1699470938.729421854,0.000000000,21.379858729,216.543822679,0.000000000,-2.876214165,-1.348537079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.730110,,,,,,,,,,1699470938.729421854,0.000000000,216.543822679,21.379858729,0.000000000,-1.348537079,-2.876214165,,,,,,,,,,,,,,,,,,,,,,
1699470938.731785,,,,,,,,,,1699470938.731404781,0.000000000,216.587397321,21.571606328,0.000000000,-1.354637049,-2.972088151,,,,,,,,,,,,,,,,,,,,,,
1699470938.731988,1699470938.731404781,0.000000000,21.571606328,216.587397321,0.000000000,-2.972088151,-1.354637049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.733771,1699470938.733403683,0.000000000,21.475732528,216.630085130,0.000000000,-2.588592954,-1.359203039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.734025,,,,,,,,,,1699470938.733403683,0.000000000,216.630085130,21.475732528,0.000000000,-1.359203039,-2.588592954,,,,,,,,,,,,,,,,,,,,,,
1699470938.735568,1699470938.735260725,0.000000000,21.379858729,216.670160378,0.000000000,-2.876214352,-1.364895546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.735692,,,,,,,,,,1699470938.735260725,0.000000000,216.670160378,21.379858729,0.000000000,-1.364895546,-2.876214352,,,,,,,,,,,,,,,,,,,,,,
1699470938.737958,1699470938.737416983,0.000000000,21.475732528,216.715412811,0.000000000,-3.259709549,-1.372050128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.737977,,,,,,,,,,1699470938.737416983,0.000000000,216.715412811,21.475732528,0.000000000,-1.372050128,-3.259709549,,,,,,,,,,,,,,,,,,,,,,
1699470938.739646,,,,,,,,,,1699470938.739399433,0.000000000,216.758556021,21.475732528,0.000000000,-1.377203345,-2.780340553,,,,,,,,,,,,,,,,,,,,,,
1699470938.739790,1699470938.739399433,0.000000000,21.475732528,216.758556021,0.000000000,-2.780340553,-1.377203345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.741610,1699470938.741406202,0.000000000,21.667480127,216.802322410,0.000000000,-2.876214352,-1.383003710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.741872,,,,,,,,,,1699470938.741406202,0.000000000,216.802322410,21.667480127,0.000000000,-1.383003710,-2.876214352,,,,,,,,,,,,,,,,,,,,,,
1699470938.743432,1699470938.743198156,0.000000000,21.859227725,216.842996870,0.000000000,-3.163835750,-1.389547097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.743557,,,,,,,,,,1699470938.743198156,0.000000000,216.842996870,21.859227725,0.000000000,-1.389547097,-3.163835750,,,,,,,,,,,,,,,,,,,,,,
1699470938.745785,1699470938.745421648,0.000000000,21.667480127,216.888920419,0.000000000,-2.588592954,-1.394376739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.745803,,,,,,,,,,1699470938.745421648,0.000000000,216.888920419,21.667480127,0.000000000,-1.394376739,-2.588592954,,,,,,,,,,,,,,,,,,,,,,
1699470938.747644,1699470938.747404814,0.000000000,21.571606328,216.931823945,0.000000000,-2.876214352,-1.400440757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.748029,,,,,,,,,,1699470938.747404814,0.000000000,216.931823945,21.571606328,0.000000000,-1.400440757,-2.876214352,,,,,,,,,,,,,,,,,,,,,,
1699470938.748050,,,,,,,,,,,,,,,,,,,,,,,1699470938.747404814,0.644386226,0.764700197,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699470938.747404814,-0.080876992,0.000000000,0.000000000,0.996724090,0.000000000,0.000000000,0.199000000
1699470938.749729,,,,,,,,,,1699470938.749398708,0.000000000,216.975662239,21.859227725,0.000000000,-1.406516759,-2.972088151,,,,,,,,,,,,,,,,,,,,,,
1699470938.749994,1699470938.749398708,0.000000000,21.859227725,216.975662239,0.000000000,-2.972088151,-1.406516759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.751831,1699470938.751407146,0.000000000,21.955101525,217.019500534,0.000000000,-2.780340553,-1.411825771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.751968,,,,,,,,,,1699470938.751407146,0.000000000,217.019500534,21.955101525,0.000000000,-1.411825771,-2.780340553,,,,,,,,,,,,,,,,,,,,,,
1699470938.753612,,,,,,,,,,1699470938.753399849,0.000000000,217.062835491,21.667480127,0.000000000,-1.417338514,-2.780340553,,,,,,,,,,,,,,,,,,,,,,
1699470938.753643,1699470938.753399849,0.000000000,21.667480127,217.062835491,0.000000000,-2.780340553,-1.417338514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.755539,1699470938.755281210,0.000000000,21.571606328,217.103270266,0.000000000,-2.876214352,-1.422635542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.755849,,,,,,,,,,1699470938.755281210,0.000000000,217.103270266,21.571606328,0.000000000,-1.422635542,-2.876214352,,,,,,,,,,,,,,,,,,,,,,
1699470938.757573,,,,,,,,,,1699470938.757407188,0.000000000,217.148858258,21.571606328,0.000000000,-1.428987181,-2.876214352,,,,,,,,,,,,,,,,,,,,,,
1699470938.757875,1699470938.757407188,0.000000000,21.571606328,217.148858258,0.000000000,-2.876214352,-1.428987181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.759735,1699470938.759398699,0.000000000,21.667480127,217.192576710,0.000000000,-2.588592954,-1.433433328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.759754,,,,,,,,,,1699470938.759398699,0.000000000,217.192576710,21.667480127,0.000000000,-1.433433328,-2.588592954,,,,,,,,,,,,,,,,,,,,,,
1699470938.761569,1699470938.761407375,0.000000000,21.667480127,217.235576109,0.000000000,-2.780340553,-1.439089882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.762036,,,,,,,,,,1699470938.761407375,0.000000000,217.235576109,21.667480127,0.000000000,-1.439089882,-2.780340553,,,,,,,,,,,,,,,,,,,,,,
1699470938.763406,1699470938.763189077,0.000000000,21.283984930,217.275267862,0.000000000,-2.684466753,-1.444303020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.763728,,,,,,,,,,1699470938.763189077,0.000000000,217.275267862,21.283984930,0.000000000,-1.444303020,-2.684466753,,,,,,,,,,,,,,,,,,,,,,
1699470938.765476,,,,,,,,,,1699470938.765212774,0.000000000,217.318171387,21.379858729,0.000000000,-1.448605357,-2.396845356,,,,,,,,,,,,,,,,,,,,,,
1699470938.765764,1699470938.765212774,0.000000000,21.379858729,217.318171387,0.000000000,-2.396845356,-1.448605357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.767653,1699470938.767300129,0.000000000,21.475732528,217.361314597,0.000000000,-2.780340553,-1.454166037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.767697,,,,,,,,,,1699470938.767300129,0.000000000,217.361314597,21.475732528,0.000000000,-1.454166037,-2.780340553,,,,,,,,,,,,,,,,,,,,,,
1699470938.769937,,,,,,,,,,1699470938.769401789,0.000000000,217.407166241,21.667480127,0.000000000,-1.458372500,-2.205097757,,,,,,,,,,,,,,,,,,,,,,
1699470938.770005,1699470938.769401789,0.000000000,21.667480127,217.407166241,0.000000000,-2.205097757,-1.458372500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.771596,,,,,,,,,,1699470938.771277189,0.000000000,217.446929899,21.283984930,0.000000000,-1.463082301,-2.300971556,,,,,,,,,,,,,,,,,,,,,,
1699470938.771765,1699470938.771277189,0.000000000,21.283984930,217.446929899,0.000000000,-2.300971556,-1.463082301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.773680,1699470938.773277998,0.000000000,21.379858729,217.489641677,0.000000000,-2.396845356,-1.467816069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.773878,,,,,,,,,,1699470938.773277998,0.000000000,217.489641677,21.379858729,0.000000000,-1.467816069,-2.396845356,,,,,,,,,,,,,,,,,,,,,,
1699470938.775510,1699470938.775336266,0.000000000,21.283984930,217.535085858,0.000000000,-2.300971556,-1.472597775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.775529,,,,,,,,,,1699470938.775336266,0.000000000,217.535085858,21.283984930,0.000000000,-1.472597775,-2.300971556,,,,,,,,,,,,,,,,,,,,,,
1699470938.777779,,,,,,,,,,1699470938.777277946,0.000000000,217.575520633,21.379858729,0.000000000,-1.475833516,-2.013350159,,,,,,,,,,,,,,,,,,,,,,
1699470938.777912,1699470938.777277946,0.000000000,21.379858729,217.575520633,0.000000000,-2.013350159,-1.475833516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.779468,,,,,,,,,,1699470938.779278040,0.000000000,217.619023369,21.571606328,0.000000000,-1.480387521,-2.205097757,,,,,,,,,,,,,,,,,,,,,,
1699470938.779697,1699470938.779278040,0.000000000,21.571606328,217.619023369,0.000000000,-2.205097757,-1.480387521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.781523,1699470938.781275749,0.000000000,21.571606328,217.662070705,0.000000000,-2.013350159,-1.484138584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.781693,,,,,,,,,,1699470938.781275749,0.000000000,217.662070705,21.571606328,0.000000000,-1.484138584,-2.013350159,,,,,,,,,,,,,,,,,,,,,,
1699470938.783937,1699470938.783268929,0.000000000,21.571606328,217.705142009,0.000000000,-1.917476359,-1.487721867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.783955,,,,,,,,,,1699470938.783268929,0.000000000,217.705142009,21.571606328,0.000000000,-1.487721867,-1.917476359,,,,,,,,,,,,,,,,,,,,,,
1699470938.785605,,,,,,,,,,1699470938.785401821,0.000000000,217.752216045,21.955101525,0.000000000,-1.491604756,-1.917476359,,,,,,,,,,,,,,,,,,,,,,
1699470938.785776,1699470938.785401821,0.000000000,21.955101525,217.752216045,0.000000000,-1.917476359,-1.491604756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.787611,1699470938.787276983,0.000000000,22.050975324,217.793681463,0.000000000,-1.629854962,-1.494049538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470938.787854,,,,,,,,,,1699470938.787276983,0.000000000,217.793681463,22.050975324,0.000000000,-1.494049538,-1.629854962,,,,,,,,,,,,,,,,,,,,,,
1699470938.790002,1699470938.789412737,0.000000000,21.763353926,217.839221518,0.000000000,-1.342233564,-1.496817894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
